INDEX,FULLTIME,VALUE,Project,Phase,Network,Mode,Latitude,Longitude,UNIQUE_ID,KPI
2048,1.77019E+12,314400 / 71,CIAWI - LIDO RESORT HOTEL_Updt,BEFORE,4G,IDLE,-6.7524259,106.8039979,CIAWI - LIDO RESORT HOTEL_Updt_2048,ECI
2049,1.77019E+12,314400 / 71,CIAWI - LIDO RESORT HOTEL_Updt,BEFORE,4G,IDLE,-6.7525275,106.8039806,CIAWI - LIDO RESORT HOTEL_Updt_2049,ECI
2050,1.77019E+12,314400 / 71,CIAWI - LIDO RESORT HOTEL_Updt,BEFORE,4G,IDLE,-6.7526339,106.8039605,CIAWI - LIDO RESORT HOTEL_Updt_2050,ECI
2051,1.77019E+12,314400 / 71,CIAWI - LIDO RESORT HOTEL_Updt,BEFORE,4G,IDLE,-6.7527332,106.8039392,CIAWI - LIDO RESORT HOTEL_Updt_2051,ECI
2052,1.77019E+12,314400 / 71,CIAWI - LIDO RESORT HOTEL_Updt,BEFORE,4G,IDLE,-6.7528332,106.8039176,CIAWI - LIDO RESORT HOTEL_Updt_2052,ECI
2053,1.77019E+12,314400 / 71,CIAWI - LIDO RESORT HOTEL_Updt,BEFORE,4G,IDLE,-6.7529514,106.803891,CIAWI - LIDO RESORT HOTEL_Updt_2053,ECI
2054,1.77019E+12,314400 / 71,CIAWI - LIDO RESORT HOTEL_Updt,BEFORE,4G,IDLE,-6.7530414,106.8038701,CIAWI - LIDO RESORT HOTEL_Updt_2054,ECI
2055,1.77019E+12,314400 / 71,CIAWI - LIDO RESORT HOTEL_Updt,BEFORE,4G,IDLE,-6.7531261,106.8038498,CIAWI - LIDO RESORT HOTEL_Updt_2055,ECI
2056,1.77019E+12,314400 / 71,CIAWI - LIDO RESORT HOTEL_Updt,BEFORE,4G,IDLE,-6.7532117,106.8038282,CIAWI - LIDO RESORT HOTEL_Updt_2056,ECI
2057,1.77019E+12,314400 / 71,CIAWI - LIDO RESORT HOTEL_Updt,BEFORE,4G,IDLE,-6.7532422,106.8038201,CIAWI - LIDO RESORT HOTEL_Updt_2057,ECI
2058,1.77019E+12,314400 / 71,CIAWI - LIDO RESORT HOTEL_Updt,BEFORE,4G,IDLE,-6.7534069,106.8037767,CIAWI - LIDO RESORT HOTEL_Updt_2058,ECI
2059,1.77019E+12,314400 / 71,CIAWI - LIDO RESORT HOTEL_Updt,BEFORE,4G,IDLE,-6.7534912,106.803756,CIAWI - LIDO RESORT HOTEL_Updt_2059,ECI
2060,1.77019E+12,314400 / 71,CIAWI - LIDO RESORT HOTEL_Updt,BEFORE,4G,IDLE,-6.7535534,106.8037416,CIAWI - LIDO RESORT HOTEL_Updt_2060,ECI
2061,1.77019E+12,314400 / 71,CIAWI - LIDO RESORT HOTEL_Updt,BEFORE,4G,IDLE,-6.7536096,106.8037294,CIAWI - LIDO RESORT HOTEL_Updt_2061,ECI
2062,1.77019E+12,314400 / 71,CIAWI - LIDO RESORT HOTEL_Updt,BEFORE,4G,IDLE,-6.7536535,106.8037207,CIAWI - LIDO RESORT HOTEL_Updt_2062,ECI
2063,1.77019E+12,314400 / 71,CIAWI - LIDO RESORT HOTEL_Updt,BEFORE,4G,IDLE,-6.7536971,106.8037121,CIAWI - LIDO RESORT HOTEL_Updt_2063,ECI
2064,1.77019E+12,314400 / 71,CIAWI - LIDO RESORT HOTEL_Updt,BEFORE,4G,IDLE,-6.7537323,106.8037049,CIAWI - LIDO RESORT HOTEL_Updt_2064,ECI
2065,1.77019E+12,314400 / 71,CIAWI - LIDO RESORT HOTEL_Updt,BEFORE,4G,IDLE,-6.7537579,106.8037004,CIAWI - LIDO RESORT HOTEL_Updt_2065,ECI
2066,1.77019E+12,314400 / 71,CIAWI - LIDO RESORT HOTEL_Updt,BEFORE,4G,IDLE,-6.7537721,106.8036968,CIAWI - LIDO RESORT HOTEL_Updt_2066,ECI
2067,1.77019E+12,314400 / 71,CIAWI - LIDO RESORT HOTEL_Updt,BEFORE,4G,IDLE,-6.7537752,106.8036955,CIAWI - LIDO RESORT HOTEL_Updt_2067,ECI
2068,1.77019E+12,314400 / 71,CIAWI - LIDO RESORT HOTEL_Updt,BEFORE,4G,IDLE,-6.7537744,106.8036961,CIAWI - LIDO RESORT HOTEL_Updt_2068,ECI
2069,1.77019E+12,314400 / 71,CIAWI - LIDO RESORT HOTEL_Updt,BEFORE,4G,IDLE,-6.7537762,106.8036962,CIAWI - LIDO RESORT HOTEL_Updt_2069,ECI
